"ID","Name","Description","Model","Serial Number","Barcode","Additional Information","Location Name","Area","Parent Asset Name","Worker Email","Category","Purchase Date","Service Date","Purchase Price","Warranty Expiration Date","Residual Price","Useful Life (number)","Useful Life (unit)","Depreciation Rate","Track Check Ins/Outs","Check In/Out","Check In Procedure","Check Out Procedure","Created At","Status","Current Value","Parts Names","Team Names","Customer Assigned Names","Vendor Assigned Names","Manufacturer Name","Operating Schedule"
"6Mg5eB8S7Z","Control PC CPC168","Rack computer, Control PC. 
Simulator Type : i360 
Windows Version : 10 Pro
Control Software Installed : i360 v5.33-2015
Power Supply : 850W
Motherboard : ASROCK IMB-X1314
GPU : RTX 5070
CPU : i9-14900
RAM :  32GB DDR4
Galil : 53758
Date : 7-17-2026 Miheer and Ethen
Other Software Installed : TeamViewer, IntelBurnTest v2, Furmark v1.19.0.0, OpenHardwareMonitor v0.9.6, GeForce Driver, directx_Jun2010_redist, HEVC Codec, Core Temp, Pulselock v2.11, Capsule Viewer, APD_501_T88V
","Control PC.","CPC168","CPC168",,"MSI-Museum of Science and Industry",,,,"Assets","","",,"",,"","","",false,,,,"01/23/2026 11:19 AM","Operational",,"","","","",,
"zSgP2CIDh5","Control PC CPC200","Rack computer, Control PC.  Simulator Type : Morphis Windows Version : 10 Pro Control Software Installed : Power Supply : 850w Motherboard :  Gigabyte C346-WU4-CF GPU : Zatac Gaming 4070 CPU : i7-9700K RAM :  DDR4 Galil : AM-60247 Date : 1/10/25 Ethen Other Software Installed :","Control PC.","CPC200","CPC200","Installed in DC Zoo Morphis rack","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","03/10/2025 07:38 AM","Operational",,"","","","",,
"Shl1LkQkqj","Control PC CPC211","Rack computer, Control PC. 
Simulator Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM :  
Galil : 
Date : 
Other Software Installed :
","Control PC.","CPC211","CPC211",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"02/04/2026 02:31 PM","Operational",,"","","","",,
"zt7ITpFmfn","Control PC CPC214","Rack computer, Control PC.  Simulator Type :  Windows Version : 10 Pro Control Software Installed : Power Supply : 850w Motherboard :  AsRock X1313 GPU : RTX3070 CPU : i7-10700K RAM :  32GB DDR4  Galil : Date : 3/14/25 Ethen Other Software Installed:","Control PC.","CPC214","","Installed in content teams office test rack","Pulseworks Shop","",,,"Assets","","",,"",,"","","",false,,"","","03/24/2025 09:36 AM","Operational",,"","","","",,
"cj65L3fwYT","Control PC CPC215","Rack computer, Control PC. 
Simulator Type : 
Windows Version : 10 Pro
Control Software Installed :
Power Supply : 850w
Motherboard :  AsRock X1313
GPU : RTX3070
CPU : i7-9700K
RAM :  32GB DDR4 
Galil : External
Date : 3/14/25 Ethen
Other Software Installed :","Control PC.","CPC215",,,"USAFM-National Museum of the United States Air Force",,,,"Assets","","",,"",,"","","",false,,,,"03/24/2025 09:31 AM","Operational",,"","","","",,
"CPyuSDCJqM","Control PC CPC216","Rack computer, Control PC. 
Simulator Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM :  
Galil : 
Date : 
Other Software Installed :
","Control PC.","CPC216","CPC216",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"02/09/2026 02:27 PM","Operational",,"","","","",,
"XBBKfRJaP3","Control PC CPC218","Rack computer, Control PC. 
Simulator Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM :  
Galil : 
Date : 
Other Software Installed :
","Control PC.","CPC218","CPC218",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"03/30/2026 12:06 PM","Operational",,"","","","",,
"tGGPIPf91M","Control PC CPC219","Rack computer, Control PC. 
Simulator Type : 
Windows Version : 11 Pro
Control Software Installed :  
Power Supply : 850w
Motherboard :  IMB- X1314
GPU : GPU 5070
CPU : i9-14900
RAM :  8G DDR4
Galil : 63308
Date : 
Other Software Installed : 
","Control PC","CPC219","CPC219",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/13/2026 07:31 AM","Operational",,"","","","",,
"isH8rBQDYE","Control PC CPC220","Rack computer, Control PC. 
Simulator Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM :  
Galil : 
Date : 
Other Software Installed :","Control PC","CPC220","CPC220",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/13/2026 07:38 AM","Operational",,"","","","",,
"pBiITSW2Fc","Control PC CPC221","Rack computer, Control PC. 
Simulator Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM :  
Galil : 
Date : 
Other Software Installed :","Control PC","CPC221","CPC221",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/13/2026 07:39 AM","Operational",,"","","","",,
"enBlhvvYkY","Control PC CPC222","Rack computer, Control PC. 
Simulator Type : 
Windows Version : 
Control Software Installed :
Power Supply : 
Motherboard : 
GPU : 
CPU : 
RAM :  
Galil : 
Date : 
Other Software Installed :","Control PC","CPC222","CPC222",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/13/2026 07:41 AM","Operational",,"","","","",,
"iA5IygnIoF","Control PC CPC223","Rack computer, Control PC. 
Simulator Type : i360
Windows Version : 10 Pro
Control Software Installed :
Power Supply : 850W
Motherboard : ASROCK IMB-X1314
GPU : RTX 5070
CPU : i9-14900
RAM :  32 GB DDR4
Galil : 50653
Date : 7-15-2026
Other Software Installed : ","Control PC","CPC223","CPC223",,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"07/15/2026 07:23 AM","Operational",,"","","","",,
"YPa08WCCiF","DITO VR","Drop in the ocean experience.  8x Oculus Quest2 headsets",,,,"First deployment of DITO.  deployed at GAAQ.  Includes 6 active quest 2 hesdsets+ 2 hotspares.  All with bobo vr battery pack headstraps.  6 battery charging pads with 12 batteries. Also 1 inuc mini PC running windows11 as the game server.  Asus rog wifi6 router for connectivity.","Pulseworks Shop",,,,,"","",,"",,"","","",false,,"","","01/18/2023 08:47 AM","Operational",,"","GAAQ ","","",,
"1Mk5pzcGxi","ESP001",,"ESP",,"ESP001",,"MSI-Museum of Science and Industry","Position X",,"djohnson@pulseworksops.com",,"","",,"",0,"","","",false,,,,"02/24/2017 09:30 AM","Operational",,"","Chicago ","","",,
"zTlItRlXCO","ESP004",,"ESP",,"ESP004",,"MSI-Museum of Science and Industry","Position Y",,"djohnson@pulseworksops.com",,"","",,"",0,"","","",false,,,,"02/24/2017 09:30 AM","",,"","Chicago ","","",,
"s8dcVT3tKh","ESP005","Original UK electrical with Pulseworks control system upgrades.
Damage on shipping from CSC to Pulseworks shop.3/16/26.","ESP","ESP005",,,"Pulseworks Shop","CSC 2 Position 1",,,"Assets","","",,"",0,"","","",false,,,,"02/23/2017 01:56 PM","",,"","","","",,
"oBtYa6AkBu","ESP008","Original UK electrical with Pulseworks control system upgrades","ESP",,,,"CSC-California Science Center","CSC 2 Position 2",,,,"","",,"",0,"","","",false,,,,"02/23/2017 01:55 PM","",,"","CSC","","",,
"uBT9pkHRK3","ESP010","","ESP",,"ESP010","Projector (7.12.21): Epson PowerLite 1781W H794A 100-240V, 50-60Hz, 3.2-1.4A
Prokector Bulb: ELPLP 94","Pulseworks Shop","Position 1",,"maintenance@pulseworks.com",,"","",,"",0,"","","",false,,,,"02/24/2017 11:07 AM","Out of Service/Not at site",,"","","","",,
"WIiwUkMCHX","ESP012","Original UK electrical with Pulseworks control system upgrades","ESP",,,,"Pulseworks Warehouse","CSC 1",,,,"","",,"",0,"","","",false,,,,"02/23/2017 01:53 PM","",,"","","","",,
"KISjbUZ45j","ESP013","Refurbished in 2021 for SLSC.  Latest gen as of 2021.  With TV, compressor/pneumatic door, and marantz reciever.","ESP",,"ESP013",,"SLSC-St. Louis Science Center","Position 1",,,,"","10/20/2021",,"",,"","","",false,,,,"02/24/2017 09:44 AM","Operational",,"","SLSC","","",,
"fqy3BlXfNI","ESP014","","ESP",,"ESP014","","Pulseworks Warehouse"," ",,,,"","",,"",,"","","",,,,,"02/24/2017 11:07 AM","Out of Service/Not at site",,"","","","",,
"1uNG6xjiDh","ESP016",,"ESP",,,,"Pulseworks Warehouse","Position 2",,,,"","",,"",0,"","","",,,,,"02/24/2017 09:53 AM","Out of Service/Not at site",,"","","","",,
"iC6W7zLMwS","ESP017","US Version ESP rebuilt in 2020 for ARMY Museum.
Returned to Pulseworks Shop on 11/2025.","ESP","ESP017","ESP017",,"Pulseworks Shop","",,,"Assets","","",,"",0,"","","",false,,,,"02/24/2017 09:53 AM","",,"","","","",,
"B3dzP3ax7r","ESP018","","ESP",,"ESP018","Pneumatic Door","LSC-Liberty Science Center","",,"exhibitmaintenance@lsc.org",,"","",,"",0,"","","",,,,,"02/24/2017 11:07 AM","",,"","","","",,
"eTryjDXX5E","ESP020",,"ESP",,,,"Pulseworks Warehouse","Position 2",,,,"","",,"",,"","","",,,,,"02/24/2017 09:44 AM","Out of Service/Not at site",,"","","","",,
"FDXZFBFB0A","ESP024","Full overhaul and modernization in 2019
Upgraded Air compressor and Air conditioning 2024
Windows 10 OS internal galil","ESP","ESP 024","ESP024",,"Patriots Point-Patriots Point Naval & Maritime Museum (FANA)",,,"patriotspoint@pulseworksops.com",,"12/31/2013","",,"",0,"","","",false,,,,"05/16/2019 02:17 PM","Out of Service/Not at site",,"","Patriots Point","","",,
"xqiFyXYcJq","ESP033","First Gen US version with Electric door (pre pneumatic system)
Returned to Pulseworks warehouse from COSI deinstallation in 2026.","ESP","ESP033","ESP033","","Pulseworks Warehouse","1",,,,"","",,"",0,"","","",false,,,,"02/24/2017 11:07 AM","",,"","","","",,
"GnGNyYLWH7","FANA-150 Galaxy","2000 Galaxy 12 Seat 6 axis hydraulic ridefilm simulator","Galaxy 12 seat 6DOF",,,,"Pulseworks Warehouse",,,,,"","",,"",0,"","","",,,,,"10/20/2020 02:31 PM","Out of Service/Not at site",,"","","","",,
"xDKzaC20RF","FANA-490 Galaxy","Galaxy 15 seat 3 axis hydraulic ridefilm simulator","Galaxy 15 seat 3DOF",,,,"Pulseworks Shop",,,,,"","",,"",0,"","","",false,,,,"10/20/2020 02:29 PM","Out of Service/Not at site",,"","","","",,
"On5Lvjo9Sk","FANA-509  Galaxy","1992 Galaxy 15 seat 3 axis hydraulic ridefilm simulator","Galaxy 15 seat 3DOF",,,"Needs 13x22x1 Air Filters - American Filtrations (361-882-9443)","LEX-USS Lexington Museum (FANA)",,,"atibbs@pulseworksops.com",,"","",,"",0,"","","",,,,,"10/20/2020 12:31 PM","",,"","LEX","","",,
"HGogOxYYT9","FANA-511 Galaxy","Galaxy Sim 15 seat 3 axis hydraulic ridefilm simulator","Galaxy 15 seat 3DOF",,,,"Pensacola-National Naval Aviation Museum (FANA)",,,,,"","",,"",0,"","","",,,,,"10/20/2020 12:38 PM","",,"","Pensacola","","",,
"IZwCbY3AVU","FANA-512 Galaxy","Galaxy 15 seat 3 axis hydraulic simulator","Galaxy 15 seat 3DOF",,,,"Hornet- USS Hornet Sea Air & Space Museum (FANA)",,,,,"","",,"",0,"","","",,,,,"10/20/2020 02:25 PM","",,"","HORNET","","",,
"oCnqLWr3HA","FANA-514 Predator","Predator 7 seat 3 axis hydraulic ridefilm simulator","Predator 7 seat 3DOF",,,,"Pulseworks Shop",,,,,"","",,"",0,"","","",,,,,"10/20/2020 02:32 PM","Out of Service/Not at site",,"","","","",,
"WyNDVo0MJv","FANA-521 Galaxy","Galaxy 15 seat 3 axis hydraulic ridefilm simulator","Galaxy 15 seat 3DOF",,,,"Pulseworks Warehouse",,,,,"","",,"",0,"","","",,,,,"10/20/2020 02:35 PM","Out of Service/Not at site",,"","","","",,
"omzDyIKZn0","FANA-534 Predator","Strech Predator 7 seat 6 axis hydraulic ridefilm simulator","Predator 7 seat 6DOF",,,,"Pulseworks Warehouse",,,,,"","",,"",0,"","","",,,,,"10/20/2020 02:33 PM","Out of Service/Not at site",,"","","","",,
"hGzl3U8J9b","FANA-90601 Galaxy","2000 Galaxy Sim 8 seat 3 axis hydraulic ridefilm simulator","Galaxy 8 seat 3DOF",,,"Projector: BenQ HT2150ST Projector bulb:","Alabama- USS Alabama Battleship (FANA)",,,,,"","",,"",0,"","","",false,,,,"10/20/2020 12:37 PM","",,"","USS Alabama","","",,
"IKzi4HYbWu","FANA-GAX3 Galaxy","2003 Galaxy 13 seat 6 axis hydraulic ridefilm simulator.
Decommissioned in 2025.","Galaxy 13 seat 6DOF",,,,,,,,,"","",,"",0,"","","",false,,,,"10/20/2020 02:27 PM","Operational",,"","","","",,
"icHnTSIRcr","FANA-PR001Barco Projector","Barco DP4K Digital Cinema Projector","FANA-PR Barco Projector",,,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,,"","",,"",0,"","","",,,,,"10/21/2020 02:19 PM","",,"","INTREPID","","",,
"EvpvfG8wY0","FANA-TT001","Triotech XD theater 14 seats, 2 Panasonic PT-DW6300 Dual Lamp Projectors (ET-LAD60W from Pureland Supply), Panasonic ET-ACF100 Replacement Filter, B1 Control Box (Part # SD-450-0018), AC10 Actuator (Complete  - Part # SD-1000-0001-AC10-SHORT)","FANA-Triotech",,,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,,"","",,"",0,"","","",false,,,,"10/21/2020 02:17 PM","",,"","INTREPID","","",,
"bYnPMqco7J","Field-Mat VR","Field-Mat VR single rack with 9 quest 3s in the rack. Diameter of mat is 10 ft. Headsets need 10 ft DITO version. 

Field has 13 ft in storage as well. Headsets are not loaded. 

Router: TP-Link Archer AX3000 Pro","Mat VR 10 feet","MT002","MT002",,"FMNH-Field Museum of Natural History",,,,"Assets","","",,"",,"","","",,,,,"07/07/2026 08:35 AM","Operational",,"","","","",,
"6cABLl53Cb","Headset DP VR E4C001","Headset Type: E4C
Make: DP VR
Tech: Hugo
Date:12/20/24
Comments: New Headset","E4C","E4C001",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/19/2025 10:00 AM","Operational",,"","","","",,
"Z5EXx0vuHW","Headset DP VR E4C002","Headset Type: E4C
Make: DP VR
Tech: Hugo
Date:12/20/24
Comments: New Headset","E4C","E4C002",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"03/19/2025 10:01 AM","Operational",,"","","","",,
"xUKQEjnZsh","Headset DP VR E4C003","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C003",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"mA0G9Y3yzb","Headset DP VR E4C004","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C004",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"OSohLXSAs4","Headset DP VR E4C005","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C005",,,"SCH-Space Center Houston",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"HJfeuk9hh2","Headset DP VR E4C006","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C006",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"DxMTNSbNVj","Headset DP VR E4C007","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C007",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"13V7hPoB3e","Headset DP VR E4C008","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C008",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"R4hNQuoxA3","Headset DP VR E4C009","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C009",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"kMec2rParQ","Headset DP VR E4C010","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C0010",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"ALtwmVMhOo","Headset DP VR E4C011","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C011",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"xuGDA4Tqsp","Headset DP VR E4C012","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C012",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"4oBBa7yoHe","Headset DP VR E4C013","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C0013",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"8zgbPaEsGj","Headset DP VR E4C014","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C0014",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"kNjRaxEPN7","Headset DP VR E4C015","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C015",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"ihbQ5JdtH3","Headset DP VR E4C016","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C016",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"MqtrHEzfDQ","Headset DP VR E4C017","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C0017",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"nPan0j6uDS","Headset DP VR E4C018","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C018",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"swYeEPBSYM","Headset DP VR E4C019","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C019",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"titcmpq2Hl","Headset DP VR E4C020","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C020",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"KQWdFRdQRN","Headset DP VR E4C021","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C021",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"67nobJHiim","Headset DP VR E4C022","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C022",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"dszPIsWhOV","Headset DP VR E4C023","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C023","","","SCH-Space Center Houston","",,,"Assets","","",,"",,"","","",false,,"","","04/29/2025 06:25 AM","Operational",,"","","","",,
"ejNXtdY05g","Headset DP VR E4C024","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C024","","","Midway - USS Midway Museum (FANA)","",,,"Assets","","",,"",,"","","",false,,"","","04/29/2025 06:25 AM","Operational",,"","","","",,
"SDnuSbRBw3","Headset DP VR E4C025","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C025",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"yBtDWI0w4Z","Headset DP VR E4C026","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C026",,,"Intrepid - Intrepid Sea Air & Space Museum (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"ZXiKfx3LuT","Headset DP VR E4C027","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C027",,,"Patriots Point-Patriots Point Naval & Maritime Museum (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"vomNTMyreC","Headset DP VR E4C028","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C028",,,"SCH-Space Center Houston",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"UGuoAcv4Qc","Headset DP VR E4C029","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C029",,,"Patriots Point-Patriots Point Naval & Maritime Museum (FANA)",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
"t7sdCBTFXg","Headset DP VR E4C030","Headset Type: E4C
Make: DP VR
Tech: Billy / Andre
Date:4/25/25
Comments: New Headset","E4C","E4C030",,,"Pulseworks Shop",,,,"Assets","","",,"",,"","","",false,,,,"04/29/2025 06:25 AM","Operational",,"","","","",,
